"user_id","event_datetime","event_name","event_id"
"d2099712-a4f7-11e6-91a5-1fc490c5cf69",2017-02-12,"kein Sonntag ohne Techno","7feccf13-a8e2-11e6-8597-f9ef43490d96"
"d2099713-a4f7-11e6-91a5-1fc490c5cf69",2017-08-14,"Die Hochzeit des Figaro","7feccf14-a8e2-11e6-8597-f9ef43490d96"
"d2099714-a4f7-11e6-91a5-1fc490c5cf69",2017-11-01,"Luft und Liebe","7feccf15-a8e2-11e6-8597-f9ef43490d96"
"d2099715-a4f7-11e6-91a5-1fc490c5cf69",2017-07-30,"Klassenfreffen","7feccf16-a8e2-11e6-8597-f9ef43490d96"
"d2099716-a4f7-11e6-91a5-1fc490c5cf69",2017-10-14,"Ausstellung","7feccf17-a8e2-11e6-8597-f9ef43490d96"
"d2099717-a4f7-11e6-91a5-1fc490c5cf69",2017-08-05,"Cosmopolitan","7feccf18-a8e2-11e6-8597-f9ef43490d96"
"d2099718-a4f7-11e6-91a5-1fc490c5cf69",2017-03-30,"The Last Five Years","7feccf19-a8e2-11e6-8597-f9ef43490d96"
"d2099719-a4f7-11e6-91a5-1fc490c5cf69",2017-03-23,"Lang Lang","7fecf610-a8e2-11e6-8597-f9ef43490d96"
"d209971a-a4f7-11e6-91a5-1fc490c5cf69",2016-12-14,"The Sound of Gemeindebau","7fecf611-a8e2-11e6-8597-f9ef43490d96"
"d209971b-a4f7-11e6-91a5-1fc490c5cf69",2017-09-10,"Macbeth","7fecf612-a8e2-11e6-8597-f9ef43490d96"
"d209971c-a4f7-11e6-91a5-1fc490c5cf69",2017-04-24,"The Last Five Years","7fecf613-a8e2-11e6-8597-f9ef43490d96"
"d209971d-a4f7-11e6-91a5-1fc490c5cf69",2017-07-12,"Blutspendeaktion","7fecf614-a8e2-11e6-8597-f9ef43490d96"
"d209971e-a4f7-11e6-91a5-1fc490c5cf69",2016-12-30,"The Sound of Gemeindebau","7fecf615-a8e2-11e6-8597-f9ef43490d96"
"d209971f-a4f7-11e6-91a5-1fc490c5cf69",2017-11-05,"Cosmopolitan","7fecf616-a8e2-11e6-8597-f9ef43490d96"
"d2099720-a4f7-11e6-91a5-1fc490c5cf69",2017-11-04,"Blutspendeaktion","7fecf617-a8e2-11e6-8597-f9ef43490d96"
"d2099721-a4f7-11e6-91a5-1fc490c5cf69",2017-06-17,"Voice Mania","7fecf618-a8e2-11e6-8597-f9ef43490d96"
"d2099722-a4f7-11e6-91a5-1fc490c5cf69",2017-09-03,"saunieren statt studieren","7fecf619-a8e2-11e6-8597-f9ef43490d96"
"d2099723-a4f7-11e6-91a5-1fc490c5cf69",2017-10-25,"Am Ende","7fecf61a-a8e2-11e6-8597-f9ef43490d96"
"d2099724-a4f7-11e6-91a5-1fc490c5cf69",2017-01-19,"Musical","7fecf61b-a8e2-11e6-8597-f9ef43490d96"
"d2099725-a4f7-11e6-91a5-1fc490c5cf69",2016-11-29,"Wien bewegt","7fecf61c-a8e2-11e6-8597-f9ef43490d96"
"d2099726-a4f7-11e6-91a5-1fc490c5cf69",2017-03-07,"Weihnachtsfeier","7fecf61d-a8e2-11e6-8597-f9ef43490d96"
"d2099727-a4f7-11e6-91a5-1fc490c5cf69",2017-04-05,"Business Frühstück","7fecf61e-a8e2-11e6-8597-f9ef43490d96"
"d2099728-a4f7-11e6-91a5-1fc490c5cf69",2017-02-24,"Adventkonzert","7fecf61f-a8e2-11e6-8597-f9ef43490d96"
"d2099729-a4f7-11e6-91a5-1fc490c5cf69",2017-02-08,"5 Uhr Tee","7fecf620-a8e2-11e6-8597-f9ef43490d96"
"d209972a-a4f7-11e6-91a5-1fc490c5cf69",2017-06-01,"saunieren statt studieren","7fecf621-a8e2-11e6-8597-f9ef43490d96"
"d209bdf0-a4f7-11e6-91a5-1fc490c5cf69",2017-04-08,"Turbo","7fecf622-a8e2-11e6-8597-f9ef43490d96"
"d209bdf1-a4f7-11e6-91a5-1fc490c5cf69",2017-05-23,"Security Night","7fecf623-a8e2-11e6-8597-f9ef43490d96"
"d209bdf2-a4f7-11e6-91a5-1fc490c5cf69",2016-12-04,"Business Frühstück","7fecf624-a8e2-11e6-8597-f9ef43490d96"
"d209bdf3-a4f7-11e6-91a5-1fc490c5cf69",2017-06-16,"Adventkonzert","7fecf625-a8e2-11e6-8597-f9ef43490d96"
"d209bdf4-a4f7-11e6-91a5-1fc490c5cf69",2017-09-20,"Gutes Wissen – Guter Geschmack","7fecf626-a8e2-11e6-8597-f9ef43490d96"
"d209bdf5-a4f7-11e6-91a5-1fc490c5cf69",2017-08-03,"Klassenfreffen","7fecf627-a8e2-11e6-8597-f9ef43490d96"
"d209bdf6-a4f7-11e6-91a5-1fc490c5cf69",2017-12-24,"saunieren statt studieren","7fed1d20-a8e2-11e6-8597-f9ef43490d96"
"d209bdf7-a4f7-11e6-91a5-1fc490c5cf69",2017-07-17,"Vanity","7fed1d21-a8e2-11e6-8597-f9ef43490d96"
"d209bdf8-a4f7-11e6-91a5-1fc490c5cf69",2017-01-12,"Der Zauberer von Oz","7fed1d22-a8e2-11e6-8597-f9ef43490d96"
"d209bdf9-a4f7-11e6-91a5-1fc490c5cf69",2017-01-20,"Vienna Jazzfloor","7fed1d23-a8e2-11e6-8597-f9ef43490d96"
"d209bdfa-a4f7-11e6-91a5-1fc490c5cf69",2016-11-24,"Die Zauberflöte","7fed1d24-a8e2-11e6-8597-f9ef43490d96"
"d209bdfb-a4f7-11e6-91a5-1fc490c5cf69",2017-04-18,"Vanity","7fed1d25-a8e2-11e6-8597-f9ef43490d96"
"d209bdfc-a4f7-11e6-91a5-1fc490c5cf69",2017-06-04,"Der Farbholzschnitt in Wien um 1900","7fed1d26-a8e2-11e6-8597-f9ef43490d96"
"d209bdfd-a4f7-11e6-91a5-1fc490c5cf69",2017-06-07,"Vanity","7fed1d27-a8e2-11e6-8597-f9ef43490d96"
"d209bdfe-a4f7-11e6-91a5-1fc490c5cf69",2017-05-30,"Sonderausstellung","7fed1d28-a8e2-11e6-8597-f9ef43490d96"
"d209bdff-a4f7-11e6-91a5-1fc490c5cf69",2017-09-11,"Monet bis Picasso. The Batliner Collection","7fed1d29-a8e2-11e6-8597-f9ef43490d96"
"d209be00-a4f7-11e6-91a5-1fc490c5cf69",2017-07-22,"Flex 20 Year Anniversary","7fed1d2a-a8e2-11e6-8597-f9ef43490d96"
"d209be01-a4f7-11e6-91a5-1fc490c5cf69",2017-01-27,"Schikaneder","7fed1d2b-a8e2-11e6-8597-f9ef43490d96"
"d209be02-a4f7-11e6-91a5-1fc490c5cf69",2017-02-07,"Homeparty","7fed1d2c-a8e2-11e6-8597-f9ef43490d96"
"d209be03-a4f7-11e6-91a5-1fc490c5cf69",2017-09-20,"Die tote Stadt","7fed1d2d-a8e2-11e6-8597-f9ef43490d96"
"d209be04-a4f7-11e6-91a5-1fc490c5cf69",2017-05-21,"Monet bis Picasso. The Batliner Collection","7fed1d2e-a8e2-11e6-8597-f9ef43490d96"
"d209be05-a4f7-11e6-91a5-1fc490c5cf69",2017-11-04,"London Philharmonic Orchestra","7fed1d2f-a8e2-11e6-8597-f9ef43490d96"
"d209be06-a4f7-11e6-91a5-1fc490c5cf69",2017-07-29,"Wien Modern","7fed1d30-a8e2-11e6-8597-f9ef43490d96"
"d209be07-a4f7-11e6-91a5-1fc490c5cf69",2017-05-19,"Rave Patry","7fed1d31-a8e2-11e6-8597-f9ef43490d96"
"d209be08-a4f7-11e6-91a5-1fc490c5cf69",2017-12-03,"Hoffmanns Erzählungen","7fed1d32-a8e2-11e6-8597-f9ef43490d96"
"d209be09-a4f7-11e6-91a5-1fc490c5cf69",2017-01-27,"Vienna Jazzfloor","7fed1d33-a8e2-11e6-8597-f9ef43490d96"
"d209be0a-a4f7-11e6-91a5-1fc490c5cf69",2017-07-18,"Gutes Wissen – Guter Geschmack","7fed1d34-a8e2-11e6-8597-f9ef43490d96"
"d209be0b-a4f7-11e6-91a5-1fc490c5cf69",2016-12-27,"Flex 20 Year Anniversary","7fed1d35-a8e2-11e6-8597-f9ef43490d96"
"d209be0c-a4f7-11e6-91a5-1fc490c5cf69",2017-09-07,"Macbeth","7fed1d36-a8e2-11e6-8597-f9ef43490d96"
"d209be0d-a4f7-11e6-91a5-1fc490c5cf69",2016-12-10,"kein Sonntag ohne Techno","7fed1d37-a8e2-11e6-8597-f9ef43490d96"
"d209be0e-a4f7-11e6-91a5-1fc490c5cf69",2017-05-24,"Die tote Stadt","7fed1d38-a8e2-11e6-8597-f9ef43490d96"
"d209be0f-a4f7-11e6-91a5-1fc490c5cf69",2017-04-22,"Luft und Liebe","7fed4430-a8e2-11e6-8597-f9ef43490d96"
"d209be10-a4f7-11e6-91a5-1fc490c5cf69",2017-08-11,"Ensemble Resonanz","7fed4431-a8e2-11e6-8597-f9ef43490d96"
"d209be11-a4f7-11e6-91a5-1fc490c5cf69",2017-03-21,"Der Farbholzschnitt in Wien um 1900","7fed4432-a8e2-11e6-8597-f9ef43490d96"
"d209be12-a4f7-11e6-91a5-1fc490c5cf69",2017-01-05,"Homeparty","7fed4433-a8e2-11e6-8597-f9ef43490d96"
"d209be13-a4f7-11e6-91a5-1fc490c5cf69",2017-03-26,"My Fair Lady","7fed4434-a8e2-11e6-8597-f9ef43490d96"
"d209be14-a4f7-11e6-91a5-1fc490c5cf69",2017-07-23,"Faszination Afrika und Ozeanien","7fed4435-a8e2-11e6-8597-f9ef43490d96"
"d209be15-a4f7-11e6-91a5-1fc490c5cf69",2017-12-12,"Flex 20 Year Anniversary","7fed4436-a8e2-11e6-8597-f9ef43490d96"
"d209be16-a4f7-11e6-91a5-1fc490c5cf69",2017-08-28,"Flex 20 Year Anniversary","7fed4437-a8e2-11e6-8597-f9ef43490d96"
"d209be17-a4f7-11e6-91a5-1fc490c5cf69",2017-06-15,"Musical","7fed4438-a8e2-11e6-8597-f9ef43490d96"
"d209be18-a4f7-11e6-91a5-1fc490c5cf69",2017-01-18,"Architektur Zeitreisen","7fed4439-a8e2-11e6-8597-f9ef43490d96"
"d209be19-a4f7-11e6-91a5-1fc490c5cf69",2017-11-01,"Poetiken des Materials","7fed443a-a8e2-11e6-8597-f9ef43490d96"
"d209be1a-a4f7-11e6-91a5-1fc490c5cf69",2017-12-22,"Architektur Zeitreisen","7fed443b-a8e2-11e6-8597-f9ef43490d96"
"d209be1b-a4f7-11e6-91a5-1fc490c5cf69",2017-05-30,"Weihnachtsfeier","7fed443c-a8e2-11e6-8597-f9ef43490d96"
"d209be1c-a4f7-11e6-91a5-1fc490c5cf69",2017-11-26,"Wien bewegt","7fed443d-a8e2-11e6-8597-f9ef43490d96"
"d209be1d-a4f7-11e6-91a5-1fc490c5cf69",2017-12-23,"Rave Patry","7fed443e-a8e2-11e6-8597-f9ef43490d96"
"d209be1e-a4f7-11e6-91a5-1fc490c5cf69",2017-12-24,"Luft und Liebe","7fed443f-a8e2-11e6-8597-f9ef43490d96"
"d209be1f-a4f7-11e6-91a5-1fc490c5cf69",2017-07-15,"The Sound of Gemeindebau","7fed4440-a8e2-11e6-8597-f9ef43490d96"
"d209be20-a4f7-11e6-91a5-1fc490c5cf69",2017-05-20,"Vienna Jazzfloor","7fed4441-a8e2-11e6-8597-f9ef43490d96"
"d209be21-a4f7-11e6-91a5-1fc490c5cf69",2017-12-17,"Faszination Afrika und Ozeanien","7fed4442-a8e2-11e6-8597-f9ef43490d96"
"d209be22-a4f7-11e6-91a5-1fc490c5cf69",2017-03-25,"Homeparty","7fed4443-a8e2-11e6-8597-f9ef43490d96"
"d209be23-a4f7-11e6-91a5-1fc490c5cf69",2017-04-05,"Ensemble Resonanz","7fed4444-a8e2-11e6-8597-f9ef43490d96"
"d209be24-a4f7-11e6-91a5-1fc490c5cf69",2017-07-02,"Luna das Musical","7fed4445-a8e2-11e6-8597-f9ef43490d96"
"d209be25-a4f7-11e6-91a5-1fc490c5cf69",2017-02-10,"Unternehme der nächsten Generation","7fed4446-a8e2-11e6-8597-f9ef43490d96"
"d209be26-a4f7-11e6-91a5-1fc490c5cf69",2017-09-17,"Die Hochzeit des Figaro","7fed4447-a8e2-11e6-8597-f9ef43490d96"
"d209be27-a4f7-11e6-91a5-1fc490c5cf69",2016-12-15,"Luna das Musical","7fed6b40-a8e2-11e6-8597-f9ef43490d96"
"d209be28-a4f7-11e6-91a5-1fc490c5cf69",2017-12-13,"kein Sonntag ohne Techno","7fed6b41-a8e2-11e6-8597-f9ef43490d96"
"d209be29-a4f7-11e6-91a5-1fc490c5cf69",2017-09-25,"Luft und Liebe","7fed6b42-a8e2-11e6-8597-f9ef43490d96"
"d209be2a-a4f7-11e6-91a5-1fc490c5cf69",2017-01-12,"Maturatreffen","7fed6b43-a8e2-11e6-8597-f9ef43490d96"
"d209be2b-a4f7-11e6-91a5-1fc490c5cf69",2016-12-15,"Vanity","7fed6b44-a8e2-11e6-8597-f9ef43490d96"
"d209be2c-a4f7-11e6-91a5-1fc490c5cf69",2017-07-02,"Wien bewegt","7fed6b45-a8e2-11e6-8597-f9ef43490d96"
"d209be2d-a4f7-11e6-91a5-1fc490c5cf69",2016-11-12,"Vanity","7fed6b46-a8e2-11e6-8597-f9ef43490d96"
"d209be2e-a4f7-11e6-91a5-1fc490c5cf69",2017-06-13,"Faszination Afrika und Ozeanien","7fed6b47-a8e2-11e6-8597-f9ef43490d96"
"d209be2f-a4f7-11e6-91a5-1fc490c5cf69",2017-05-01,"Schikaneder","7fed6b48-a8e2-11e6-8597-f9ef43490d96"
"d209be30-a4f7-11e6-91a5-1fc490c5cf69",2017-03-03,"Musical","7fed6b49-a8e2-11e6-8597-f9ef43490d96"
"d209be31-a4f7-11e6-91a5-1fc490c5cf69",2017-03-19,"Blutspendeaktion","7fed6b4a-a8e2-11e6-8597-f9ef43490d96"
"d209be32-a4f7-11e6-91a5-1fc490c5cf69",2017-10-31,"Rave Patry","7fed6b4b-a8e2-11e6-8597-f9ef43490d96"
"d209be33-a4f7-11e6-91a5-1fc490c5cf69",2017-03-28,"Macbeth","7fed6b4c-a8e2-11e6-8597-f9ef43490d96"
"d209be34-a4f7-11e6-91a5-1fc490c5cf69",2017-06-18,"Der Zauberer von Oz","7fed6b4d-a8e2-11e6-8597-f9ef43490d96"
"d209be35-a4f7-11e6-91a5-1fc490c5cf69",2017-07-22,"Voice Mania","7fed6b4e-a8e2-11e6-8597-f9ef43490d96"
"d209be36-a4f7-11e6-91a5-1fc490c5cf69",2017-09-16,"Media Meetup","7fed6b4f-a8e2-11e6-8597-f9ef43490d96"
"d209be37-a4f7-11e6-91a5-1fc490c5cf69",2017-09-14,"Architektur Zeitreisen","7fed6b50-a8e2-11e6-8597-f9ef43490d96"
"d209be38-a4f7-11e6-91a5-1fc490c5cf69",2017-10-26,"Schulgeschichten aus Wien","7fed6b51-a8e2-11e6-8597-f9ef43490d96"
"d209be39-a4f7-11e6-91a5-1fc490c5cf69",2017-10-19,"Unternehme der nächsten Generation","7fed6b52-a8e2-11e6-8597-f9ef43490d96"
"d209be3a-a4f7-11e6-91a5-1fc490c5cf69",2017-02-17,"Wahlkampfveranstaltung","7fed6b53-a8e2-11e6-8597-f9ef43490d96"
"d209be3b-a4f7-11e6-91a5-1fc490c5cf69",2017-03-17,"Vanity","7fed6b54-a8e2-11e6-8597-f9ef43490d96"
"d209be3c-a4f7-11e6-91a5-1fc490c5cf69",2017-07-25,"Wien bewegt","7fed6b55-a8e2-11e6-8597-f9ef43490d96"
"d209be3d-a4f7-11e6-91a5-1fc490c5cf69",2017-08-13,"Die Hochzeit des Figaro","7fed6b56-a8e2-11e6-8597-f9ef43490d96"
"d209be3e-a4f7-11e6-91a5-1fc490c5cf69",2017-07-27,"Schikaneder","7fed6b57-a8e2-11e6-8597-f9ef43490d96"
"d209be3f-a4f7-11e6-91a5-1fc490c5cf69",2017-11-11,"My Fair Lady","7fed6b58-a8e2-11e6-8597-f9ef43490d96"
"d209be40-a4f7-11e6-91a5-1fc490c5cf69",2017-12-24,"Wahlkampfveranstaltung","7fed6b59-a8e2-11e6-8597-f9ef43490d96"
"d209be41-a4f7-11e6-91a5-1fc490c5cf69",2017-05-29,"Der Farbholzschnitt in Wien um 1900","7fed9250-a8e2-11e6-8597-f9ef43490d96"
"d209be42-a4f7-11e6-91a5-1fc490c5cf69",2017-12-18,"Vanity","7fed9251-a8e2-11e6-8597-f9ef43490d96"
"d209be43-a4f7-11e6-91a5-1fc490c5cf69",2017-02-01,"Adventkonzert","7fed9252-a8e2-11e6-8597-f9ef43490d96"
"d209be44-a4f7-11e6-91a5-1fc490c5cf69",2017-09-06,"Adventkonzert","7fed9253-a8e2-11e6-8597-f9ef43490d96"
"d209be45-a4f7-11e6-91a5-1fc490c5cf69",2017-04-05,"Hoffmanns Erzählungen","7fed9254-a8e2-11e6-8597-f9ef43490d96"
"d209be46-a4f7-11e6-91a5-1fc490c5cf69",2017-11-17,"Konstruktion_Reflexion","7fed9255-a8e2-11e6-8597-f9ef43490d96"
"d209be47-a4f7-11e6-91a5-1fc490c5cf69",2017-07-30,"Evita","7fed9256-a8e2-11e6-8597-f9ef43490d96"
"d209be48-a4f7-11e6-91a5-1fc490c5cf69",2017-10-08,"Klassenfreffen","7fed9257-a8e2-11e6-8597-f9ef43490d96"
"d209be49-a4f7-11e6-91a5-1fc490c5cf69",2017-01-06,"Homeparty","7fed9258-a8e2-11e6-8597-f9ef43490d96"
"d209be4a-a4f7-11e6-91a5-1fc490c5cf69",2017-05-14,"Wien bewegt","7fed9259-a8e2-11e6-8597-f9ef43490d96"
"d209be4b-a4f7-11e6-91a5-1fc490c5cf69",2017-01-23,"Der Zauberer von Oz","7fed925a-a8e2-11e6-8597-f9ef43490d96"
"d209be4c-a4f7-11e6-91a5-1fc490c5cf69",2017-10-17,"Falstaff","7fed925b-a8e2-11e6-8597-f9ef43490d96"
"d209be4d-a4f7-11e6-91a5-1fc490c5cf69",2017-10-08,"Media Meetup","7fed925c-a8e2-11e6-8597-f9ef43490d96"
"d209e500-a4f7-11e6-91a5-1fc490c5cf69",2017-02-08,"Vienna Jazzfloor","7fed925d-a8e2-11e6-8597-f9ef43490d96"
"d209e501-a4f7-11e6-91a5-1fc490c5cf69",2017-09-11,"Unternehme der nächsten Generation","7fed925e-a8e2-11e6-8597-f9ef43490d96"
"d209e502-a4f7-11e6-91a5-1fc490c5cf69",2017-06-12,"Die Hochzeit des Figaro","7fed925f-a8e2-11e6-8597-f9ef43490d96"
"d209e503-a4f7-11e6-91a5-1fc490c5cf69",2017-06-05,"Blutspendeaktion","7fed9260-a8e2-11e6-8597-f9ef43490d96"
"d209e504-a4f7-11e6-91a5-1fc490c5cf69",2016-12-01,"Wien Modern","7fed9261-a8e2-11e6-8597-f9ef43490d96"
"d209e505-a4f7-11e6-91a5-1fc490c5cf69",2017-09-12,"Security Night","7fed9262-a8e2-11e6-8597-f9ef43490d96"
"d209e506-a4f7-11e6-91a5-1fc490c5cf69",2017-06-29,"Rave Patry","7fed9263-a8e2-11e6-8597-f9ef43490d96"
"d209e507-a4f7-11e6-91a5-1fc490c5cf69",2017-03-22,"Macbeth","7fed9264-a8e2-11e6-8597-f9ef43490d96"
"d209e508-a4f7-11e6-91a5-1fc490c5cf69",2017-07-27,"Die tote Stadt","7fed9265-a8e2-11e6-8597-f9ef43490d96"
"d209e509-a4f7-11e6-91a5-1fc490c5cf69",2017-10-23,"Falstaff","7fed9266-a8e2-11e6-8597-f9ef43490d96"
"d209e50a-a4f7-11e6-91a5-1fc490c5cf69",2017-08-15,"Finest Spirits","7fed9267-a8e2-11e6-8597-f9ef43490d96"
"d209e50b-a4f7-11e6-91a5-1fc490c5cf69",2016-12-30,"Architektur Zeitreisen","7fed9268-a8e2-11e6-8597-f9ef43490d96"
"d209e50c-a4f7-11e6-91a5-1fc490c5cf69",2017-01-10,"Hoffmanns Erzählungen","7fedb960-a8e2-11e6-8597-f9ef43490d96"
"d209e50d-a4f7-11e6-91a5-1fc490c5cf69",2016-11-19,"My Fair Lady","7fedb961-a8e2-11e6-8597-f9ef43490d96"
"d209e50e-a4f7-11e6-91a5-1fc490c5cf69",2016-11-09,"Schulgeschichten aus Wien","7fedb962-a8e2-11e6-8597-f9ef43490d96"
"d209e50f-a4f7-11e6-91a5-1fc490c5cf69",2017-09-30,"Falstaff","7fedb963-a8e2-11e6-8597-f9ef43490d96"
"d209e510-a4f7-11e6-91a5-1fc490c5cf69",2017-11-01,"Luna das Musical","7fedb964-a8e2-11e6-8597-f9ef43490d96"
"d209e511-a4f7-11e6-91a5-1fc490c5cf69",2017-07-15,"The Last Five Years","7fedb965-a8e2-11e6-8597-f9ef43490d96"
"d209e512-a4f7-11e6-91a5-1fc490c5cf69",2017-09-23,"Architektur Zeitreisen","7fedb966-a8e2-11e6-8597-f9ef43490d96"
"d209e513-a4f7-11e6-91a5-1fc490c5cf69",2016-12-27,"Weihnachtsfeier","7fedb967-a8e2-11e6-8597-f9ef43490d96"
"d209e514-a4f7-11e6-91a5-1fc490c5cf69",2017-04-17,"Faszination Afrika und Ozeanien","7fedb968-a8e2-11e6-8597-f9ef43490d96"
"d209e515-a4f7-11e6-91a5-1fc490c5cf69",2017-12-15,"Die Hochzeit des Figaro","7fedb969-a8e2-11e6-8597-f9ef43490d96"
"d209e516-a4f7-11e6-91a5-1fc490c5cf69",2016-11-23,"My Fair Lady","7fedb96a-a8e2-11e6-8597-f9ef43490d96"
"d209e517-a4f7-11e6-91a5-1fc490c5cf69",2017-04-10,"Flex 20 Year Anniversary","7fedb96b-a8e2-11e6-8597-f9ef43490d96"
"d209e518-a4f7-11e6-91a5-1fc490c5cf69",2017-10-01,"The Last Five Years","7fedb96c-a8e2-11e6-8597-f9ef43490d96"
"d209e519-a4f7-11e6-91a5-1fc490c5cf69",2017-05-11,"Ausstellung","7fedb96d-a8e2-11e6-8597-f9ef43490d96"
"d209e51a-a4f7-11e6-91a5-1fc490c5cf69",2017-06-04,"Finest Spirits","7fedb96e-a8e2-11e6-8597-f9ef43490d96"
"d209e51b-a4f7-11e6-91a5-1fc490c5cf69",2017-08-29,"Vanity","7fedb96f-a8e2-11e6-8597-f9ef43490d96"
"d209e51c-a4f7-11e6-91a5-1fc490c5cf69",2016-12-04,"Voice Mania","7fedb970-a8e2-11e6-8597-f9ef43490d96"
"d209e51d-a4f7-11e6-91a5-1fc490c5cf69",2017-02-18,"Poetiken des Materials","7fedb971-a8e2-11e6-8597-f9ef43490d96"
"d209e51e-a4f7-11e6-91a5-1fc490c5cf69",2016-12-02,"Ausstellung","7fedb972-a8e2-11e6-8597-f9ef43490d96"
"d209e51f-a4f7-11e6-91a5-1fc490c5cf69",2016-12-13,"Lang Lang","7fedb973-a8e2-11e6-8597-f9ef43490d96"
"d209e520-a4f7-11e6-91a5-1fc490c5cf69",2017-05-11,"Adventkonzert","7fedb974-a8e2-11e6-8597-f9ef43490d96"
"d209e521-a4f7-11e6-91a5-1fc490c5cf69",2017-01-30,"Blutspendeaktion","7fedb975-a8e2-11e6-8597-f9ef43490d96"
"d209e522-a4f7-11e6-91a5-1fc490c5cf69",2016-11-16,"Wien bewegt","7fedb976-a8e2-11e6-8597-f9ef43490d96"
"d209e523-a4f7-11e6-91a5-1fc490c5cf69",2017-05-04,"Cosmopolitan","7fedb977-a8e2-11e6-8597-f9ef43490d96"
"d209e524-a4f7-11e6-91a5-1fc490c5cf69",2017-08-16,"Security Night","7fedb978-a8e2-11e6-8597-f9ef43490d96"
"d209e525-a4f7-11e6-91a5-1fc490c5cf69",2016-12-08,"Weihnachtskonzert","7fedb979-a8e2-11e6-8597-f9ef43490d96"
"d209e526-a4f7-11e6-91a5-1fc490c5cf69",2016-12-05,"Die Zauberflöte","7fedb97a-a8e2-11e6-8597-f9ef43490d96"
"d209e527-a4f7-11e6-91a5-1fc490c5cf69",2017-02-28,"Maturatreffen","7fedb97b-a8e2-11e6-8597-f9ef43490d96"
"d209e528-a4f7-11e6-91a5-1fc490c5cf69",2017-10-25,"Ensemble Resonanz","7fedb97c-a8e2-11e6-8597-f9ef43490d96"
"d209e529-a4f7-11e6-91a5-1fc490c5cf69",2017-09-27,"Jack Daniel’s 150 Year Anniversary","7fedb97d-a8e2-11e6-8597-f9ef43490d96"
"d209e52a-a4f7-11e6-91a5-1fc490c5cf69",2017-02-10,"Schulgeschichten aus Wien","7fedb97e-a8e2-11e6-8597-f9ef43490d96"
"d209e52b-a4f7-11e6-91a5-1fc490c5cf69",2017-06-30,"Vanity","7fedb97f-a8e2-11e6-8597-f9ef43490d96"
"d209e52c-a4f7-11e6-91a5-1fc490c5cf69",2017-04-17,"Hoffmanns Erzählungen","7fedb980-a8e2-11e6-8597-f9ef43490d96"
"d209e52d-a4f7-11e6-91a5-1fc490c5cf69",2017-09-09,"Weihnachtskonzert","7fedb981-a8e2-11e6-8597-f9ef43490d96"
"d209e52e-a4f7-11e6-91a5-1fc490c5cf69",2017-05-18,"Schikaneder","7fede070-a8e2-11e6-8597-f9ef43490d96"
"d209e52f-a4f7-11e6-91a5-1fc490c5cf69",2017-09-20,"kein Sonntag ohne Techno","7fede071-a8e2-11e6-8597-f9ef43490d96"
"d209e530-a4f7-11e6-91a5-1fc490c5cf69",2016-12-31,"Klassenfreffen","7fede072-a8e2-11e6-8597-f9ef43490d96"
"d209e531-a4f7-11e6-91a5-1fc490c5cf69",2017-01-09,"13th KlexMore Festival","7fede073-a8e2-11e6-8597-f9ef43490d96"
"d209e532-a4f7-11e6-91a5-1fc490c5cf69",2017-08-14,"Vanity","7fede074-a8e2-11e6-8597-f9ef43490d96"
"d209e533-a4f7-11e6-91a5-1fc490c5cf69",2017-02-21,"Klassenfreffen","7fede075-a8e2-11e6-8597-f9ef43490d96"
"d209e534-a4f7-11e6-91a5-1fc490c5cf69",2017-04-09,"Weihnachtskonzert","7fede076-a8e2-11e6-8597-f9ef43490d96"
"d209e535-a4f7-11e6-91a5-1fc490c5cf69",2017-12-26,"The Sound of Gemeindebau","7fede077-a8e2-11e6-8597-f9ef43490d96"
"d209e536-a4f7-11e6-91a5-1fc490c5cf69",2017-10-26,"Unternehme der nächsten Generation","7fede078-a8e2-11e6-8597-f9ef43490d96"
"d209e537-a4f7-11e6-91a5-1fc490c5cf69",2017-09-18,"saunieren statt studieren","7fede079-a8e2-11e6-8597-f9ef43490d96"
"d209e538-a4f7-11e6-91a5-1fc490c5cf69",2017-04-10,"Cosmopolitan","7fede07a-a8e2-11e6-8597-f9ef43490d96"
"d209e539-a4f7-11e6-91a5-1fc490c5cf69",2017-03-30,"Vienna Jazzfloor","7fede07b-a8e2-11e6-8597-f9ef43490d96"
"d209e53a-a4f7-11e6-91a5-1fc490c5cf69",2017-07-02,"Ausstellung","7fede07c-a8e2-11e6-8597-f9ef43490d96"
"d209e53b-a4f7-11e6-91a5-1fc490c5cf69",2017-01-27,"Finest Spirits","7fede07d-a8e2-11e6-8597-f9ef43490d96"
"d209e53c-a4f7-11e6-91a5-1fc490c5cf69",2017-06-22,"Hoffmanns Erzählungen","7fede07e-a8e2-11e6-8597-f9ef43490d96"
"d209e53d-a4f7-11e6-91a5-1fc490c5cf69",2016-12-05,"Be Loved (voga)","7fede07f-a8e2-11e6-8597-f9ef43490d96"
"d209e53e-a4f7-11e6-91a5-1fc490c5cf69",2016-11-08,"Wien bewegt","7fede080-a8e2-11e6-8597-f9ef43490d96"
"d209e53f-a4f7-11e6-91a5-1fc490c5cf69",2017-08-05,"Ensemble Resonanz","7fede081-a8e2-11e6-8597-f9ef43490d96"
"d209e540-a4f7-11e6-91a5-1fc490c5cf69",2017-08-18,"Poetiken des Materials","7fede082-a8e2-11e6-8597-f9ef43490d96"
